"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT06","WT08"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-05-29","8.95",,"0.11","0.0","0.0","53","63","48","  210","  340","21.9","36.0",,,"    1",,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-05-30","6.49",,"0.00","0.0","0.0","52","63","48","  320","  290","14.1","19.9",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-05-31","7.61",,"0.00","0.0","0.0","56","72","47","   30","  310","13.0","17.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-06-01","7.16",,"0.00","0.0","0.0","60","63","54","  230","  250","13.0","18.1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-06-02","8.50",,"0.65","0.0","0.0","57","59","54","  190","  200","21.9","31.1","    1",,,,,"    1"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-06-03","15.43",,"0.34","0.0","0.0","55","59","50","  230","  220","25.9","38.0","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-06-04","12.08",,"0.11","0.0","0.0","53","62","49","  200","  190","25.1","35.1","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-06-05","6.71",,"0.00","0.0","0.0","56","66","48","  340","  350","13.0","17.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-06-06","8.95",,"0.00","0.0","0.0","59","72","50","  340","  350","14.1","19.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-06-07","8.95",,"0.00","0.0","0.0","63","77","53","   10","   30","16.1","21.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-06-08","5.14",,"0.00","0.0","0.0","67","78","54","  200","  200","12.1","14.1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-06-09","8.28",,"0.00","0.0","0.0","63","71","53","  230","  240","16.1","21.9",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-06-10","6.49",,"0.01","0.0","0.0","57","70","50","  270","  290","10.1","16.1","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-06-11","11.63",,"0.00","0.0","0.0","61","67","52","  220","  220","28.0","38.9",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-06-12","9.84",,"0.00","0.0","0.0","57","67","51","   30","  350","17.0","25.1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-06-13","7.83",,"0.00","0.0","0.0","58","68","49","   30","   40","17.0","19.9",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-06-14","11.41",,"0.01","0.0","0.0","57","64","48","  210","  200","19.9","27.1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-06-15","13.65",,"0.00","0.0","0.0","54","60","48","  220","  220","25.9","36.9",,,"    1",,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-06-16","6.71",,"0.00","0.0","0.0","54","64","47","  350","  340","18.1","29.1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-06-17","7.61",,"0.04","0.0","0.0","55","61","50","  220","  230","16.1","21.9","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-06-18","5.82",,"0.00","0.0","0.0","55","67","49","  210","  210","15.0","19.9",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-06-19","9.17",,"0.00","0.0","0.0","62","79","49","   20","  350","15.0","19.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-06-20","8.72",,"0.00","0.0","0.0","69","84","56","  350","  360","16.1","21.9",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-06-21","5.14",,"0.00","0.0","0.0","72","86","58","   20","  360","12.1","16.1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-06-22","8.95",,"0.00","0.0","0.0","67","75","56","  230","  220","16.1","23.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-06-23","12.08",,"0.00","0.0","0.0","62","67","54","  210","  200","21.9","32.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-06-24","6.93",,"0.00","0.0","0.0","59","70","52","  350","  360","15.0","21.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-06-25","8.28",,"0.00","0.0","0.0","64","80","54","   30","   50","16.1","19.9",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-06-26","10.51",,"0.01","0.0","0.0","65","70","55","  220","  210","21.9","29.1","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-06-27","10.29",,"0.02","0.0","0.0","58","66","55","  190","  200","17.0","25.9",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-06-28","5.82",,"0.00","0.0","0.0","59","71","54","  320","  280","12.1","15.0",,,,,,"    1"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-06-29","5.14",,"0.00","0.0","0.0","65","75","55","   40","  330","10.1","14.1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-06-30","7.38",,"0.00","0.0","0.0","64","76","59","  220","  220","14.1","19.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-07-01","4.25",,"0.00","0.0","0.0","66","76","59","  290","  260","12.1","17.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-07-02","6.26",,"0.00","0.0","0.0","62","71","54","  220","  200","13.0","19.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-07-03","6.71",,"0.00","0.0","0.0","61","76","53","  270","  290","13.0","21.9",,,,,,"    1"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-07-04","8.72",,"0.00","0.0","0.0","68","83","56","  350","  340","17.0","23.9",,,,,,"    1"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-07-05","7.16",,"0.00","0.0","0.0","73","89","57","   10","  350","18.1","23.9",,,,,,"    1"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-07-06","7.16",,"0.00","0.0","0.0","77","91","61","   10","  360","17.0","23.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-07-07","6.49",,"0.00","0.0","0.0","78","93","62","   30","  270","13.0","15.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-07-08","7.16",,"0.00","0.0","0.0","81","95","67","  360","  340","15.0","19.9",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-07-09","5.82",,"0.00","0.0","0.0","81","98","64","  360","  350","15.0","18.1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-07-10","7.83",,"0.00","0.0","0.0","77","88","61","   40","  280","16.1","23.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-07-11","6.71",,"0.00","0.0","0.0","71","83","57","   10","  340","13.0","18.1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-07-12","6.04",,"0.00","0.0","0.0","69","83","56","  350","  360","15.0","19.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-07-13","6.71",,"0.00","0.0","0.0","73","88","60","  340","  340","16.1","23.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-07-14","6.71",,"0.00","0.0","0.0","74","83","58","  220","  230","14.1","18.1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-07-15","6.26",,"0.00","0.0","0.0","65","80","56","  280","   30","12.1","15.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-07-16","6.71",,"0.00","0.0","0.0","72","88","58","   10","   10","16.1","21.9",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-07-17","6.93",,"0.00","0.0","0.0","74","83","61","  220","  250","16.1","19.9",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-07-18","7.16",,"0.00","0.0","0.0","68","83","57","  230","  250","13.0","19.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-07-19","6.26",,"0.00","0.0","0.0","69","84","57","   10","   20","13.0","17.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-07-20","8.50",,"0.00","0.0","0.0","73","88","62","   30","   40","18.1","23.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-07-21","6.04",,"0.00","0.0","0.0","71","77","59","  260","  250","14.1","19.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-07-22","8.05",,"0.00","0.0","0.0","64","68","57","   40","   30","17.0","21.9",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-07-23","9.40",,"0.00","0.0","0.0","64","76","58","   30","  320","15.0","21.9",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-07-24","7.16",,"0.00","0.0","0.0","65","77","54","   40","  250","17.0","21.9",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-07-25","7.16",,"0.00","0.0","0.0","64","73","57","   30","   30","15.0","19.9",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-07-26","8.50",,"0.00","0.0","0.0","65","78","52","  350","   10","15.0","19.9",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-07-27","6.49",,"0.00","0.0","0.0","66","78","57","  220","  240","12.1","16.1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-07-28","8.50",,"0.00","0.0","0.0","64","69","56","  240","  240","15.0","19.9",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-07-29","9.17",,"0.13","0.0","0.0","63","69","58","  220","  220","16.1","21.9","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-07-30","9.40",,"0.03","0.0","0.0","65","76","61","  210","  220","18.1","23.0","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-07-31","6.71",,"0.00","0.0","0.0","67","80","59","  350","  290","15.0","19.9","    1","    1",,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-08-01","9.17",,"0.00","0.0","0.0","71","87","62","   20","   20","16.1","25.1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-08-02","6.26",,"0.00","0.0","0.0","74","86","63","  210","  210","12.1","16.1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-08-03","5.59",,"0.00","0.0","0.0","69","82","57","  210","  210","12.1","14.1","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-08-04","6.49",,"0.00","0.0","0.0","69","85","57","  220","  220","12.1","16.1","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-08-05","8.28",,"0.00","0.0","0.0","67","77","56","  200","  200","13.0","19.9",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-08-06","6.71",,"0.00","0.0","0.0","62","70","56","  230","  270","12.1","17.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-08-07","6.49",,"0.00","0.0","0.0","63","80","54","   10","   10","15.0","21.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-08-08","5.59",,"0.00","0.0","0.0","71","87","57","  350","  360","15.0","19.9",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-08-09","3.80",,"0.00","0.0","0.0","73","84","61","  280","  280","10.1","15.0",,,,,,"    1"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-08-10","8.28",,"0.00","0.0","0.0","68","77","58","  220","  230","13.0","17.0","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-08-11","7.61",,"0.00","0.0","0.0","64","71","59","  260","  250","14.1","19.9","    1",,,,,"    1"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-08-12","8.72",,"0.00","0.0","0.0","63","73","57","  220","  210","16.1","23.9",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-08-13","7.61",,"0.00","0.0","0.0","64","71","59","  190","  200","12.1","19.9",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-08-14","5.82",,"0.00","0.0","0.0","65","77","60","  320","  280","13.0","23.9",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-08-15","7.83",,"0.00","0.0","0.0","66","74","58","  220","  220","15.0","21.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-08-16","6.26",,"0.00","0.0","0.0","65","75","59","  210","  210","13.0","18.1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-08-17","10.07",,"0.47","0.0","0.0","67","79","56","  200","  190","29.1","40.9","    1",,"    1",,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-08-18","6.71",,"0.00","0.0","0.0","68","78","60","  250","  250","28.0","44.1","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-08-19","6.71",,"0.00","0.0","0.0","65","77","56","  240","  260","16.1","23.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-08-20","5.14",,"0.17","0.0","0.0","62","68","58","  140","  150","13.0","17.0","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-08-21","5.82",,"0.00","0.0","0.0","62","69","58","  220","  210","12.1","19.9","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-08-22","4.47",,"0.10","0.0","0.0","63","70","59","  350","  350","15.0","17.0","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-08-23","8.05",,"0.44","0.0","0.0","60","59","55","  180","  180","15.0","21.0","    1","    1",,,,"    1"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-08-24","11.41",,"0.34","0.0","0.0","56","62","55","  180","  170","17.0","23.9","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-08-25","4.92",,"0.00","0.0","0.0","61","73","56","  280","  230","12.1","15.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-08-26","5.37",,"0.06","0.0","0.0","64","71","55","  210","  210","16.1","21.0","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-08-27","8.72",,"0.08","0.0","0.0","62","68","54","   60","   40","18.1","25.9","    1",,"    1",,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-08-28","8.28",,"0.00","0.0","0.0","59","70","50","  340","  330","18.1","23.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-08-29","8.95",,"0.00","0.0","0.0","63","79","53","   10","   10","14.1","19.9",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-08-30","7.38",,"0.00","0.0","0.0","68","83","58","  350","   20","12.1","16.1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-08-31","7.61",,"0.00","0.0","0.0","71","84","60","   20","   10","14.1","17.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-09-01","5.14",,"0.00","0.0","0.0","71","82","61","  220","  230","14.1","19.9",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-09-02","7.38",,"0.00","0.0","0.0","65","70","59","  220","  210","13.0","19.0","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-09-03","5.82",,"0.00","0.0","0.0","63","72","59","   10","  290","10.1","15.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-09-04","8.28",,"0.00","0.0","0.0","65","78","56","   10","   40","14.1","21.0","    1","    1",,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-09-05","5.59",,"0.00","0.0","0.0","71","90","59","   20","   20","10.1","15.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-09-06","6.71",,"0.00","0.0","0.0","75","88","61","   30","  350","14.1","18.1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-09-07","4.92",,"0.00","0.0","0.0","73","77","63","  360","  360","13.0","15.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-09-08","7.16",,"0.00","0.0","0.0","66","75","58","  210","  210","13.0","18.1","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-09-09","5.59",,"0.00","0.0","0.0","63","67","58","  230","  230","10.1","14.1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-09-10","6.49",,"0.00","0.0","0.0","61","71","54","  230","  220","17.0","23.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-09-11","4.92",,"0.24","0.0","0.0","59","67","53","  120","  130","15.0","23.0","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-09-12","5.37",,"0.00","0.0","0.0","60","68","55","  210","  200","13.0","17.0","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-09-13","5.59",,"0.04","0.0","0.0","59","64","52","  130","   60","12.1","14.1","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-09-14","6.49",,"0.09","0.0","0.0","59","66","56","   50","   20","12.1","18.1","    1",,,,,"    1"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-09-15","6.71",,"0.02","0.0","0.0","57","64","53","  340","  340","14.1","17.0","    1",,,,,"    1"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-09-16","6.04",,"0.00","0.0","0.0","58","68","50","   20","   30","14.1","21.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-09-17","5.59",,"0.00","0.0","0.0","59","63","53","  170","  160","14.1","18.1","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-09-18","5.59",,"0.00","0.0","0.0","60","70","55","  300","  290","14.1","18.1","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-09-19","4.47",,"0.00","0.0","0.0","60","68","52","  240","  230","10.1","16.1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-09-20","4.92",,"0.02","0.0","0.0","58","64","53","  260","  200","8.9","14.1","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-09-21","4.25",,"0.00","0.0","0.0","58","70","47","  310","  310","12.1","14.1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-09-22","4.03",,"0.00","0.0","0.0","60","70","51","  210","  200","12.1","15.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-09-23","5.59",,"0.00","0.0","0.0","65","73","60","  200","  200","12.1","19.0","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-09-24","4.47",,"0.00","0.0","0.0","65","78","58","   30","   30","8.9","13.0","    1","    1",,,,"    1"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-09-25","9.62",,"0.10","0.0","0.0","64","65","55","  220","  200","19.9","29.1","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-09-26","7.61"," 1827","0.08","0.0","0.0","57","68","51","  230","  230","15.0","21.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-09-27","10.29"," 2213","0.03","0.0","0.0","60","66","52","   30","   40","18.1","23.9","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-09-28","7.16"," 0557","0.00","0.0","0.0","55","62","49","   10","  360","17.0","23.0",,,,,,"    1"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-09-29","6.71"," 2345","0.00","0.0","0.0","54","63","49","   50","   50","13.0","16.1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-09-30","7.38"," 1128","0.00","0.0","0.0","56","67","48","   30","   20","13.0","19.9",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-10-01","6.04",,"0.00","0.0","0.0","56","68","46","  360","  360","18.1","21.9",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-10-02","8.05",,"0.00","0.0","0.0","57","63","50","   20","   50","15.0","21.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-10-03","6.93",,"0.00","0.0","0.0","54","66","44","   30","  290","15.0","18.1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-10-04","9.62",,"0.42","0.0","0.0","54","61","48","  200","  210","25.9","36.0","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-10-05","6.93",,"0.00","0.0","0.0","55","64","49","   10","   10","14.1","19.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-10-06","5.14",,"0.00","0.0","0.0","54","67","46","  350","  360","12.1","17.0","    1","    1",,,,"    1"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-10-07","3.80",,"0.00","0.0","0.0","59","75","49","  210","  100","8.9","14.1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-10-08","8.28",,"0.36","0.0","0.0","62","66","54","  180","  140","19.9","25.1","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-10-09","5.82",,"0.00","0.0","0.0","58","61","53","   20","   40","15.0","17.0","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-10-10","8.95",,"0.00","0.0","0.0","54","59","47","   20","   10","17.0","19.9",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-10-11","4.25",,"0.00","0.0","0.0","51","58","47","  360","   10","10.1","14.1","    1","    1",,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-10-12","3.13",,"0.00","0.0","0.0","53","66","45","  310","   70","8.9","15.0","    1","    1",,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-10-13","5.82",,"0.00","0.0","0.0","59","72","50","  130","  140","13.0","16.1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-10-14","5.82",,"0.02","0.0","0.0","61","66","55","  220","  220","14.1","21.0","    1",,,,,"    1"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-10-15","6.71",,"0.03","0.0","0.0","56","59","51","  190","  210","13.0","18.1","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-10-16","12.30",,"0.04","0.0","0.0","55","61","47","  230","  250","21.9","34.0","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-10-17","6.04",,"0.05","0.0","0.0","49","55","45","  340","  330","16.1","19.0","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-10-18","8.05",,"0.07","0.0","0.0","48","53","44","  180","   80","17.0","25.1","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-10-19","14.32",,"0.13","0.0","0.0","57","65","52","  190","  210","23.9","36.0","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-10-20","9.84",,"0.03","0.0","0.0","61","66","50","  200","  190","25.9","42.9","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-10-21","6.71",,"0.20","0.0","0.0","52","54","48","  180","  170","18.1","21.9","    1",,"    1",,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-10-22","7.16",,"0.00","0.0","0.0","50","57","44","  190","  180","15.0","19.9",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-10-23","4.25",,"0.00","0.0","0.0","47","53","43","  130","  160","12.1","19.0","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-10-24","7.61",,"0.00","0.0","0.0","48","55","45","   20","   20","16.1","21.9",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-10-25","8.95",,"0.02","0.0","0.0","49","59","43","  120","  120","18.1","27.1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-10-26","9.84",,"0.38","0.0","0.0","56","61","53","  190","  170","28.0","35.1","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-10-27","13.65",,"0.68","0.0","0.0","54","57","47","  250","  240","23.0","36.9","    1",,,,,"    1"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-10-28","12.53",,"0.01","0.0","0.0","50","55","47","  200","  210","21.0","27.1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-10-29","6.93",,"0.00","0.0","0.0","49","54","44","  230","  230","15.0","18.1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-10-30","7.83",,"0.23","0.0","0.0","47","51","42","  140","  140","19.9","33.1","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-10-31","6.04",,"0.37","0.0","0.0","45","51","41","  120","  100","15.0","25.1","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-11-01","9.84",,"0.59","0.0","0.0","47","51","45","  120","  120","17.0","25.9","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-11-02","8.05",,"0.14","0.0","0.0","49","53","45","  270","  270","21.0","31.1","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-11-03","5.37",,"0.01","0.0","0.0","47","52","45","  200","  200","15.0","19.9","    1",,,,,"    1"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-11-04","13.87",,"0.30","0.0","0.0","50","55","44","  230","  240","28.0","40.9","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-11-05","6.26",,"0.00","0.0","0.0","47","53","42","   20","   40","14.1","18.1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-11-06","3.58",,"0.00","0.0","0.0","47","55","41","  350","  110","8.9","13.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-11-07","3.58",,"0.00","0.0","0.0","47","59","38","  140","  140","10.1","13.0",,,,,,"    1"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-11-08","6.93",,"0.00","0.0","0.0","52","61","45","  150","  150","14.1","18.1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-11-09","3.58",,"0.06","0.0","0.0","51","53","47","  170","  190","10.1","14.1","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-11-10","5.59",,"0.33","0.0","0.0","50","55","48","  120","  120","18.1","25.1","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-11-11","12.08",,"0.73","0.0","0.0","51","52","47","  210","  220","21.0","31.1","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-11-12","11.86",,"0.12","0.0","0.0","49","53","47","  180","  180","21.9","30.0","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-11-13","10.74",,"0.47","0.0","0.0","51","55","48","  190","  200","21.9","33.1","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-11-14","11.41",,"0.23","0.0","0.0","49","50","43","  190","  170","23.9","34.0","    1",,,,,
